date,month,ten_day_mean,ten_day_max,ten_day_min,ten_day_swing
2015-08-27,8,20.183333333333334,29.7,10.0,19.7
2015-08-28,8,20.875,29.7,10.4,19.299999999999997
2015-08-29,8,20.85833333333333,29.7,10.1,19.6
2015-08-30,8,20.941666666666666,29.7,8.0,21.7
2015-08-31,8,20.724999999999998,29.7,8.0,21.7
2015-09-01,9,20.216666666666665,29.7,8.0,21.7
2015-09-02,9,19.35833333333333,29.7,7.8,21.9
2015-09-03,9,18.591666666666665,29.7,4.8,24.9
2015-09-04,9,18.04166666666666,29.7,4.8,24.9
2015-09-05,9,17.80833333333333,29.7,4.8,24.9
2015-09-06,9,17.591666666666665,29.6,4.8,24.8
2015-09-07,9,17.258333333333333,29.6,4.8,24.8
2015-09-08,9,16.566666666666666,28.0,4.8,23.2
2015-09-09,9,15.649999999999999,28.0,3.9,24.1
2015-09-10,9,15.6,28.0,3.9,24.1
2015-09-11,9,15.363636363636363,28.0,3.9,24.1
2015-09-12,9,15.154545454545456,28.0,3.9,24.1
2015-09-13,9,15.454545454545455,28.0,3.9,24.1
2015-09-14,9,15.930000000000001,28.0,3.9,24.1
2015-09-15,9,16.07,28.0,3.9,24.1
2015-09-16,9,15.870000000000001,28.0,3.9,24.1
2015-09-17,9,15.76,28.0,3.9,24.1
2015-09-18,9,15.3,25.5,3.9,21.6
2015-09-19,9,14.180000000000001,23.6,1.5,22.1
2015-09-20,9,13.330000000000002,23.6,-0.9,24.5
2015-09-22,9,12.42727272727273,23.6,-0.9,24.5
2015-09-23,9,12.118181818181819,23.6,-0.9,24.5
2015-09-24,9,11.845454545454546,23.6,-0.9,24.5
2015-09-26,9,11.383333333333335,23.0,-0.9,23.9
2015-09-27,9,10.725000000000001,23.0,-0.9,23.9
2015-09-28,9,9.991666666666665,22.0,-0.9,22.9
2015-09-29,9,8.924999999999999,19.4,-1.9,21.299999999999997
2015-09-30,9,8.825,21.2,-1.9,23.099999999999998
2015-10-01,10,9.483333333333333,22.6,-1.9,24.5
2015-10-02,10,9.808333333333332,22.6,-1.9,24.5
2015-10-03,10,9.808333333333332,22.6,-1.9,24.5
2015-10-04,10,9.816666666666665,22.6,-1.9,24.5
2015-10-05,10,9.274999999999999,22.6,-1.9,24.5
2015-10-06,10,8.283333333333333,22.6,-4.9,27.5
2015-10-07,10,7.05,22.6,-5.8,28.400000000000002
2015-10-08,10,6.575,22.6,-5.8,28.400000000000002
2015-10-09,10,6.891666666666668,22.6,-5.8,28.400000000000002
2015-10-10,10,7.033333333333335,22.6,-5.8,28.400000000000002
2015-10-11,10,7.025000000000001,22.6,-5.8,28.400000000000002
2015-10-12,10,6.141666666666667,22.6,-5.8,28.400000000000002
2015-10-13,10,5.55,15.0,-5.8,20.8
2015-10-14,10,4.958333333333334,15.0,-5.8,20.8
2015-10-15,10,4.616666666666667,15.0,-5.8,20.8
2015-10-16,10,4.258333333333334,15.0,-5.8,20.8
2015-10-17,10,4.758333333333334,15.0,-5.8,20.8
2015-10-18,10,5.458333333333333,15.0,-5.8,20.8
2015-10-19,10,5.716666666666668,15.0,-5.3,20.3
2015-10-20,10,5.550000000000001,15.0,-4.6,19.6
2015-10-21,10,5.349999999999999,13.6,-4.6,18.2
2015-10-22,10,5.516666666666666,13.6,-4.6,18.2
2015-10-23,10,5.875,17.9,-4.6,22.5
2015-10-24,10,6.7250000000000005,20.2,-4.6,24.799999999999997
2015-10-25,10,7.074999999999999,20.7,-4.6,25.299999999999997
2015-10-26,10,7.666666666666665,20.7,-4.6,25.299999999999997
2015-10-27,10,7.774999999999999,20.7,-4.0,24.7
2015-10-28,10,7.674999999999998,20.7,-4.0,24.7
2015-10-29,10,7.158333333333332,20.7,-4.8,25.5
2015-10-30,10,6.841666666666665,20.7,-4.8,25.5
2015-10-31,10,7.166666666666665,20.7,-4.8,25.5
2015-11-01,11,7.516666666666665,20.7,-4.8,25.5
2015-11-02,11,7.083333333333332,20.7,-4.8,25.5
2015-11-03,11,6.258333333333332,20.7,-4.8,25.5
2015-11-04,11,5.724999999999999,20.7,-4.8,25.5
2015-11-05,11,5.083333333333334,20.7,-4.8,25.5
2015-11-06,11,4.333333333333333,15.9,-4.8,20.7
2015-11-07,11,4.133333333333333,12.3,-4.8,17.1
2015-11-08,11,4.566666666666666,14.7,-4.8,19.5
2015-11-09,11,4.5249999999999995,14.7,-4.8,19.5
2015-11-10,11,4.316666666666666,14.7,-4.1,18.799999999999997
2015-11-11,11,3.516666666666666,14.7,-11.2,25.9
2015-11-12,11,2.5499999999999994,14.7,-11.4,26.1
2015-11-13,11,1.8083333333333327,14.7,-11.4,26.1
2015-11-14,11,1.433333333333333,14.7,-11.4,26.1
2015-11-15,11,2.075,14.7,-11.4,26.1
2015-11-16,11,2.216666666666667,14.7,-11.4,26.1
2015-11-17,11,1.4083333333333332,14.7,-11.4,26.1
2015-11-18,11,0.8833333333333333,14.7,-11.4,26.1
2015-11-19,11,-0.05833333333333331,14.7,-11.4,26.1
2015-11-20,11,-0.8000000000000002,13.3,-11.4,24.700000000000003
2015-11-21,11,-0.9,13.3,-11.4,24.700000000000003
2015-11-22,11,-1.075,13.3,-11.4,24.700000000000003
2015-11-23,11,-0.37499999999999983,13.3,-11.4,24.700000000000003
2015-11-24,11,0.325,13.3,-7.5,20.8
2015-11-25,11,0.5333333333333332,13.3,-7.5,20.8
2015-11-26,11,0.7916666666666666,13.3,-7.5,20.8
2015-11-27,11,0.3166666666666666,13.3,-7.5,20.8
2015-11-28,11,0.4000000000000001,9.3,-7.5,16.8
2015-11-29,11,1.2499999999999998,9.4,-6.3,15.7
2015-11-30,11,2.058333333333333,9.4,-6.3,15.7
2015-12-01,12,2.7583333333333333,9.4,-4.8,14.2
2015-12-02,12,3.0749999999999997,9.4,-4.8,14.2
2015-12-03,12,3.7249999999999996,12.1,-4.8,16.9
2015-12-04,12,4.05,12.1,-4.8,16.9
2015-12-05,12,3.841666666666667,12.1,-4.8,16.9
2015-12-06,12,3.983333333333334,12.1,-4.8,16.9
2015-12-07,12,3.900000000000001,12.1,-3.3,15.399999999999999
2015-12-08,12,3.5250000000000004,12.1,-4.3,16.4
2015-12-09,12,3.2083333333333335,12.1,-5.0,17.1
2015-12-10,12,2.858333333333334,12.1,-5.0,17.1
2015-12-11,12,2.766666666666667,12.1,-5.0,17.1
2015-12-12,12,2.766666666666666,13.5,-5.0,18.5
2015-12-13,12,2.966666666666667,13.9,-5.0,18.9
2015-12-14,12,2.6916666666666664,13.9,-5.0,18.9
2015-12-15,12,1.7916666666666667,13.9,-7.5,21.4
2015-12-16,12,1.3166666666666669,13.9,-7.5,21.4
2015-12-17,12,0.48333333333333367,13.9,-12.7,26.6
2015-12-18,12,-0.37499999999999983,13.9,-12.7,26.6
2015-12-19,12,-0.5416666666666664,13.9,-12.7,26.6
2015-12-20,12,-0.34999999999999964,13.9,-12.7,26.6
2015-12-21,12,-0.4083333333333332,13.9,-12.7,26.6
2015-12-22,12,-0.8166666666666664,13.9,-12.7,26.6
2015-12-23,12,-1.9666666666666666,13.9,-17.4,31.299999999999997
2015-12-24,12,-4.183333333333334,13.9,-25.3,39.2
2015-12-25,12,-6.258333333333333,5.9,-28.3,34.2
2015-12-26,12,-7.0,3.1,-28.3,31.400000000000002
2015-12-27,12,-7.233333333333333,0.6,-28.3,28.900000000000002
2015-12-28,12,-7.116666666666666,1.4,-28.3,29.7
2015-12-29,12,-6.133333333333333,4.4,-28.3,32.7
2015-12-30,12,-5.825,5.0,-28.3,33.3
2015-12-31,12,-6.575,5.0,-28.3,33.3
2016-01-01,1,-7.291666666666667,5.0,-28.3,33.3
2016-01-02,1,-8.391666666666667,5.0,-28.3,33.3
2016-01-03,1,-8.958333333333334,5.0,-28.3,33.3
2016-01-04,1,-8.566666666666665,5.0,-28.3,33.3
2016-01-05,1,-7.581818181818181,5.0,-28.3,33.3
2016-01-06,1,-6.863636363636363,5.0,-21.5,26.5
2016-01-07,1,-7.681818181818182,5.0,-22.6,27.6
2016-01-08,1,-8.654545454545454,5.0,-22.6,27.6
2016-01-09,1,-9.381818181818183,5.0,-22.6,27.6
2016-01-10,1,-10.70909090909091,5.0,-22.6,27.6
2016-01-11,1,-11.454545454545455,-0.2,-22.6,22.400000000000002
2016-01-12,1,-11.600000000000001,-0.2,-22.6,22.400000000000002
2016-01-13,1,-11.781818181818181,-0.2,-22.6,22.400000000000002
2016-01-14,1,-10.545454545454547,0.5,-22.6,23.1
2016-01-15,1,-9.70909090909091,3.3,-22.6,25.900000000000002
2016-01-17,1,-9.283333333333335,3.3,-22.6,25.900000000000002
2016-01-18,1,-9.308333333333335,3.3,-22.6,25.900000000000002
2016-01-19,1,-8.416666666666666,3.3,-21.2,24.5
2016-01-20,1,-7.091666666666666,6.2,-19.9,26.099999999999998
2016-01-21,1,-6.183333333333333,6.2,-19.9,26.099999999999998
2016-01-22,1,-5.358333333333333,6.2,-19.9,26.099999999999998
2016-01-23,1,-4.15,8.0,-19.9,27.9
2016-01-24,1,-3.266666666666666,8.0,-19.2,27.2
2016-01-25,1,-2.850000000000001,8.0,-18.2,26.2
2016-01-26,1,-2.9083333333333345,8.0,-18.2,26.2
2016-01-27,1,-2.8916666666666675,8.0,-18.2,26.2
2016-01-28,1,-2.45,8.0,-18.2,26.2
2016-01-29,1,-2.6833333333333336,8.0,-18.2,26.2
2016-01-30,1,-2.8666666666666667,8.0,-17.4,25.4
2016-01-31,1,-4.016666666666667,8.0,-25.2,33.2
2016-02-01,2,-5.416666666666667,8.0,-25.2,33.2
2016-02-02,2,-8.008333333333333,8.0,-36.0,44.0
2016-02-03,2,-10.066666666666666,8.0,-39.1,47.1
2016-02-04,2,-11.375,2.7,-39.1,41.800000000000004
2016-02-05,2,-11.566666666666668,2.7,-39.1,41.800000000000004
2016-02-06,2,-12.008333333333333,2.7,-39.1,41.800000000000004
2016-02-07,2,-13.20833333333333,2.7,-39.1,41.800000000000004
2016-02-08,2,-13.533333333333331,3.4,-39.1,42.5
2016-02-09,2,-13.225,4.0,-39.1,43.1
2016-02-10,2,-13.091666666666667,4.0,-39.1,43.1
2016-02-11,2,-12.933333333333335,4.0,-39.1,43.1
2016-02-12,2,-11.833333333333334,4.0,-39.1,43.1
2016-02-13,2,-10.708333333333334,4.0,-39.1,43.1
2016-02-14,2,-8.8,4.0,-39.1,43.1
2016-02-15,2,-7.624999999999999,4.0,-27.9,31.9
2016-02-16,2,-6.883333333333333,4.0,-27.9,31.9
2016-02-17,2,-6.458333333333333,4.0,-27.9,31.9
2016-02-18,2,-5.981818181818183,4.0,-27.9,31.9
2016-02-19,2,-5.745454545454546,4.0,-19.5,23.5
2016-02-20,2,-6.863636363636363,4.0,-24.2,28.2
2016-02-21,2,-8.627272727272727,3.2,-27.2,30.4
2016-02-22,2,-8.972727272727273,3.2,-27.2,30.4
2016-02-23,2,-8.700000000000001,3.2,-27.2,30.4
2016-02-24,2,-8.781818181818181,3.2,-27.2,30.4
2016-02-25,2,-8.163636363636364,8.6,-27.2,35.8
2016-02-26,2,-7.009090909090909,9.2,-27.2,36.4
2016-02-27,2,-5.072727272727271,12.8,-27.2,40.0
2016-02-28,2,-4.472727272727272,12.8,-27.2,40.0
2016-03-01,3,-3.991666666666666,12.8,-27.2,40.0
2016-03-02,3,-2.516666666666666,12.8,-27.2,40.0
2016-03-03,3,-0.8250000000000001,12.8,-27.2,40.0
2016-03-04,3,0.9416666666666661,12.8,-17.4,30.2
2016-03-05,3,1.8916666666666666,12.8,-17.4,30.2
2016-03-06,3,2.6749999999999994,12.8,-17.4,30.2
2016-03-07,3,3.141666666666667,12.8,-6.8,19.6
2016-03-08,3,2.4833333333333334,12.8,-10.0,22.8
2016-03-09,3,1.625,12.8,-12.6,25.4
2016-03-10,3,0.6499999999999999,10.1,-12.6,22.7
2016-03-11,3,0.32499999999999996,10.1,-12.6,22.7
2016-03-12,3,0.32499999999999996,10.1,-12.6,22.7
2016-03-13,3,-0.05000000000000012,9.9,-12.6,22.5
2016-03-14,3,-0.6083333333333334,7.1,-12.6,19.7
2016-03-15,3,-1.2583333333333333,7.1,-12.6,19.7
2016-03-16,3,-1.2916666666666665,12.1,-12.6,24.7
2016-03-17,3,-1.4583333333333333,12.1,-12.6,24.7
2016-03-18,3,-1.75,12.1,-12.6,24.7
2016-03-19,3,-1.4083333333333332,12.1,-12.6,24.7
2016-03-20,3,-0.38333333333333314,12.3,-12.6,24.9
2016-03-21,3,0.31666666666666665,12.3,-10.3,22.6
2016-03-22,3,0.5,12.3,-10.3,22.6
2016-03-23,3,-0.10833333333333332,12.3,-11.9,24.200000000000003
2016-03-24,3,-0.5,12.3,-11.9,24.200000000000003
2016-03-25,3,-0.9,12.3,-14.8,27.1
2016-03-26,3,-0.6916666666666668,12.3,-14.8,27.1
2016-03-27,3,-0.42500000000000027,12.3,-14.8,27.1
2016-03-28,3,-1.1583333333333334,12.3,-14.8,27.1
2016-03-29,3,-1.9416666666666667,12.3,-14.8,27.1
2016-03-30,3,-2.4916666666666667,12.3,-14.8,27.1
2016-03-31,3,-2.2666666666666666,12.3,-14.8,27.1
2016-04-01,4,-2.983333333333333,10.5,-14.8,25.3
2016-04-02,4,-3.2916666666666674,10.4,-14.8,25.200000000000003
2016-04-03,4,-2.966666666666667,11.8,-14.8,26.6
2016-04-04,4,-1.7499999999999993,17.1,-14.8,31.900000000000002
2016-04-05,4,-0.49166666666666625,21.4,-14.8,36.2
2016-04-06,4,0.9500000000000003,21.5,-14.1,35.6
2016-04-07,4,1.9583333333333337,23.3,-14.1,37.4
2016-04-08,4,2.5916666666666663,23.3,-14.1,37.4
2016-04-09,4,3.5416666666666665,23.3,-14.1,37.4
2016-04-10,4,4.966666666666667,23.3,-14.1,37.4
2016-04-11,4,6.083333333333333,23.3,-7.3,30.6
2016-04-12,4,6.050000000000001,23.3,-7.3,30.6
2016-04-13,4,6.391666666666667,23.3,-7.3,30.6
2016-04-14,4,6.583333333333333,23.3,-6.7,30.0
2016-04-15,4,6.945454545454546,23.3,-4.4,27.700000000000003
2016-04-16,4,6.554545454545454,23.3,-4.4,27.700000000000003
2016-04-17,4,6.018181818181817,23.3,-4.4,27.700000000000003
2016-04-18,4,5.627272727272726,23.3,-4.4,27.700000000000003
2016-04-19,4,5.263636363636364,19.5,-4.4,23.9
2016-04-20,4,5.190909090909091,19.5,-4.4,23.9
2016-04-21,4,5.300000000000001,19.5,-3.8,23.3
2016-04-22,4,5.109090909090909,18.0,-3.8,21.8
2016-04-23,4,5.536363636363636,18.0,-3.8,21.8
2016-04-24,4,6.209090909090909,19.6,-3.8,23.400000000000002
2016-04-25,4,6.972727272727273,24.0,-3.8,27.8
2016-04-27,4,7.408333333333332,24.0,-3.8,27.8
2016-04-28,4,7.625,24.0,-3.8,27.8
2016-04-29,4,7.966666666666666,24.0,-3.8,27.8
2016-04-30,4,8.525,24.8,-3.8,28.6
2016-05-01,5,8.654545454545454,24.8,-3.6,28.400000000000002
2016-05-02,5,9.045454545454545,24.8,-3.6,28.400000000000002
2016-05-03,5,8.890909090909092,24.8,-3.6,28.400000000000002
2016-05-04,5,8.445454545454545,24.8,-3.6,28.400000000000002
2016-05-05,5,7.800000000000001,24.8,-3.6,28.400000000000002
2016-05-06,5,7.354545454545455,24.8,-3.6,28.400000000000002
2016-05-07,5,6.9818181818181815,24.8,-3.6,28.400000000000002
2016-05-08,5,7.136363636363637,24.8,-3.6,28.400000000000002
2016-05-09,5,7.727272727272726,24.8,-3.6,28.400000000000002
2016-05-10,5,8.627272727272725,24.8,-3.6,28.400000000000002
2016-05-11,5,9.245454545454546,24.8,-3.1,27.900000000000002
2016-05-13,5,9.825,27.1,-3.1,30.200000000000003
2016-05-14,5,10.450000000000001,27.1,-3.1,30.200000000000003
2016-05-15,5,11.508333333333333,27.1,-3.1,30.200000000000003
2016-05-16,5,12.966666666666667,27.3,-3.1,30.400000000000002
2016-05-17,5,14.549999999999999,31.4,-3.1,34.5
2016-05-18,5,15.949999999999998,31.4,-1.2,32.6
2016-05-19,5,16.75833333333333,31.4,0.2,31.2
2016-05-20,5,16.991666666666667,31.4,0.2,31.2
2016-05-21,5,17.283333333333335,31.4,1.4,30.0
2016-05-22,5,17.533333333333335,31.4,1.4,30.0
2016-05-23,5,17.533333333333335,31.4,1.4,30.0
2016-05-24,5,17.70833333333334,31.4,1.4,30.0
2016-05-25,5,17.866666666666667,31.4,4.6,26.799999999999997
2016-05-26,5,17.63333333333333,31.4,4.6,26.799999999999997
2016-05-27,5,17.249999999999996,31.4,4.6,26.799999999999997
2016-05-28,5,16.325,31.4,4.6,26.799999999999997
2016-05-29,5,15.266666666666666,30.3,3.0,27.3
2016-05-30,5,14.275,26.3,1.3,25.0
2016-05-31,5,14.266666666666666,26.3,1.3,25.0
2016-06-01,6,14.158333333333333,26.3,1.3,25.0
2016-06-02,6,13.825000000000001,26.3,1.3,25.0
2016-06-03,6,13.341666666666669,25.7,1.3,24.4
2016-06-04,6,13.441666666666668,26.5,1.3,25.2
2016-06-05,6,13.766666666666666,28.4,1.3,27.099999999999998
2016-06-06,6,14.041666666666666,30.3,1.3,29.0
2016-06-07,6,14.424999999999997,30.3,1.3,29.0
2016-06-08,6,14.974999999999996,30.7,1.3,29.4
2016-06-09,6,16.183333333333334,31.8,1.3,30.5
2016-06-10,6,16.766666666666662,31.8,1.3,30.5
2016-06-11,6,16.90833333333333,31.8,1.5,30.3
2016-06-12,6,16.683333333333334,31.8,1.5,30.3
2016-06-13,6,17.033333333333335,31.8,1.5,30.3
2016-06-14,6,17.716666666666665,31.8,1.5,30.3
2016-06-15,6,18.55,31.8,4.9,26.9
2016-06-16,6,18.974999999999998,31.8,4.9,26.9
2016-06-17,6,18.766666666666666,31.8,4.9,26.9
2016-06-18,6,18.55,31.8,4.9,26.9
2016-06-19,6,18.275,31.8,4.9,26.9
2016-06-20,6,17.75,31.8,4.9,26.9
2016-06-21,6,17.066666666666666,31.2,4.9,26.299999999999997
2016-06-22,6,17.025000000000002,31.2,4.9,26.299999999999997
2016-06-23,6,17.433333333333334,31.2,4.9,26.299999999999997
2016-06-24,6,17.76666666666667,31.2,6.9,24.299999999999997
2016-06-25,6,18.150000000000002,31.2,6.9,24.299999999999997
2016-06-26,6,18.5,31.2,6.9,24.299999999999997
2016-06-27,6,18.575,30.5,6.9,23.6
2016-06-28,6,18.333333333333336,30.5,6.9,23.6
2016-06-29,6,18.491666666666667,30.5,6.9,23.6
2016-06-30,6,18.716666666666665,30.5,6.9,23.6
2016-07-01,7,19.241666666666664,31.0,8.0,23.0
2016-07-02,7,20.141666666666666,31.0,8.0,23.0
2016-07-03,7,20.78333333333333,31.0,8.0,23.0
2016-07-04,7,21.199999999999996,31.0,8.2,22.8
2016-07-05,7,21.529999999999998,31.0,9.8,21.2
2016-07-06,7,21.22,31.0,6.3,24.7
2016-07-07,7,20.81,31.0,6.3,24.7
2016-07-08,7,20.130000000000003,31.0,6.3,24.7
2016-07-09,7,19.52,31.0,6.3,24.7
2016-07-10,7,19.86,31.0,6.3,24.7
2016-07-11,7,20.3,31.0,6.3,24.7
2016-07-12,7,20.6,31.0,6.3,24.7
2016-07-13,7,20.45,30.8,6.3,24.5
2016-07-14,7,20.24,30.8,6.3,24.5
2016-07-17,7,19.979999999999997,30.8,6.3,24.5
2016-07-18,7,20.269999999999996,30.8,7.8,23.0
2016-07-19,7,20.369999999999997,30.8,7.8,23.0
2016-07-20,7,20.83,30.8,7.8,23.0
2016-07-21,7,21.359999999999996,30.8,10.6,20.200000000000003
2016-07-22,7,21.36,31.8,10.6,21.200000000000003
2016-07-23,7,21.28,31.8,10.6,21.200000000000003
2016-07-24,7,21.439999999999998,33.4,10.6,22.799999999999997
2016-07-25,7,21.859999999999996,33.4,10.6,22.799999999999997
2016-07-26,7,21.71,33.4,10.6,22.799999999999997
2016-07-29,7,21.350000000000005,33.4,9.3,24.099999999999998
2016-07-30,7,21.733333333333334,33.4,9.3,24.099999999999998
2016-07-31,7,22.25,34.5,9.3,25.2
2016-08-01,8,22.363636363636363,34.5,9.3,25.2
2016-08-02,8,22.318181818181817,34.5,9.3,25.2
2016-08-03,8,22.38,34.5,9.3,25.2
2016-08-04,8,22.299999999999997,34.5,9.3,25.2
2016-08-05,8,22.0625,34.5,9.3,25.2
2016-08-06,8,21.474999999999998,34.5,9.3,25.2
2016-08-07,8,21.457142857142856,34.5,9.3,25.2
2016-08-08,8,21.74285714285714,34.5,9.3,25.2
2016-08-09,8,22.471428571428568,34.5,10.4,24.1
2016-08-10,8,22.7,34.5,13.2,21.3
2016-08-11,8,22.6,34.5,13.2,21.3
2016-08-13,8,20.933333333333334,30.0,8.7,21.3
2016-08-17,8,20.622222222222224,30.0,8.7,21.3
2016-08-19,8,20.2,30.0,8.7,21.3
2016-08-20,8,19.94,30.0,8.7,21.3
2016-08-23,8,18.258333333333336,28.4,5.9,22.5
2016-08-24,8,18.33636363636364,28.4,5.9,22.5
2016-08-25,8,18.12727272727273,27.2,5.9,21.299999999999997
2016-08-26,8,18.0,30.5,5.9,24.6
2016-08-27,8,18.44545454545455,30.5,5.9,24.6
2016-08-28,8,18.727272727272727,30.5,5.9,24.6
2016-08-29,8,18.52,30.5,5.9,24.6
2016-08-30,8,18.555555555555557,30.5,5.9,24.6
2016-08-31,8,17.91111111111111,30.5,5.9,24.6
2016-09-01,9,17.477777777777778,30.5,5.9,24.6
2016-09-02,9,17.58888888888889,30.5,5.9,24.6
2016-09-03,9,17.377777777777776,30.5,5.7,24.8
2016-09-05,9,16.779999999999998,30.5,3.5,27.0
2016-09-06,9,16.73,30.5,3.5,27.0
2016-09-07,9,16.310000000000006,28.1,3.5,24.6
2016-09-08,9,15.466666666666669,25.4,3.5,21.9
2016-09-11,9,15.01,25.4,3.5,21.9
2016-09-12,9,14.8,25.4,3.5,21.9
2016-09-13,9,14.260000000000002,25.4,1.6,23.799999999999997
2016-09-14,9,13.48,24.4,0.4,24.0
2016-09-15,9,13.429999999999998,24.4,0.4,24.0
2016-09-16,9,13.655555555555557,24.4,0.4,24.0
2016-09-17,9,13.666666666666666,24.4,0.4,24.0
2016-09-18,9,13.28888888888889,24.4,0.4,24.0
2016-09-20,9,13.01,24.4,0.4,24.0
2016-09-21,9,12.87,24.4,0.4,24.0
2016-09-23,9,12.544444444444444,22.8,0.4,22.400000000000002
2016-09-24,9,13.222222222222221,22.8,0.4,22.400000000000002
2016-09-25,9,13.6875,22.8,0.4,22.400000000000002
2016-09-26,9,14.414285714285715,22.8,6.5,16.3
2016-09-28,9,14.242857142857146,22.8,5.1,17.700000000000003
2016-09-29,9,12.742857142857144,22.1,-3.3,25.400000000000002
2016-09-30,9,11.842857142857142,22.1,-3.3,25.400000000000002
2016-10-01,10,11.642857142857142,22.1,-3.3,25.400000000000002
2016-10-02,10,10.885714285714286,22.1,-3.3,25.400000000000002
2016-10-05,10,10.255555555555555,22.1,-3.3,25.400000000000002
2016-10-08,10,10.681818181818182,23.6,-3.3,26.900000000000002
2016-10-10,10,10.545454545454545,23.6,-3.3,26.900000000000002
2016-10-11,10,10.51818181818182,23.6,-1.1,24.700000000000003
2016-10-12,10,10.263636363636365,23.6,-1.1,24.700000000000003
2016-10-13,10,9.472727272727273,23.6,-1.1,24.700000000000003
2016-10-14,10,8.854545454545454,23.6,-0.6,24.200000000000003
2016-10-15,10,8.145454545454545,23.6,-4.2,27.8
2016-10-16,10,7.199999999999999,23.6,-4.2,27.8
2016-10-17,10,6.499999999999998,23.6,-4.2,27.8
2016-10-18,10,5.777777777777777,23.6,-4.2,27.8
2016-10-19,10,4.262499999999999,17.6,-4.2,21.8
2016-10-20,10,2.9125000000000005,12.7,-5.7,18.4
2016-10-22,10,2.0428571428571427,9.4,-5.7,15.100000000000001
2016-10-23,10,2.414285714285714,10.4,-5.7,16.1
2016-10-24,10,2.016666666666666,10.4,-5.7,16.1
2016-10-25,10,2.7999999999999994,13.4,-5.7,19.1
2016-10-26,10,3.4166666666666665,13.4,-5.7,19.1
2016-10-27,10,4.766666666666667,17.7,-5.7,23.4
2016-10-31,10,5.371428571428571,17.7,-5.7,23.4
2016-11-03,11,5.2666666666666675,17.7,-8.5,26.2
2016-11-05,11,5.13,17.7,-8.5,26.2
2016-11-06,11,4.539999999999999,17.7,-8.5,26.2
2016-11-07,11,5.109999999999999,17.7,-8.5,26.2
2016-11-08,11,5.029999999999999,17.5,-8.5,26.0
2016-11-09,11,4.766666666666667,17.5,-8.5,26.0
2016-11-12,11,2.354545454545454,17.5,-10.6,28.1
2016-11-13,11,2.245454545454546,17.5,-10.6,28.1
2016-11-14,11,1.95,17.5,-10.6,28.1
2016-11-15,11,1.5555555555555556,17.5,-10.6,28.1
2016-11-16,11,0.9666666666666666,17.5,-10.6,28.1
2016-11-17,11,0.5375000000000003,17.5,-10.6,28.1
2016-11-18,11,0.14285714285714257,17.5,-10.6,28.1
2016-11-19,11,-1.6666666666666667,12.8,-10.6,23.4
2016-11-21,11,-1.4428571428571433,7.6,-10.6,18.2
2016-11-22,11,-1.0166666666666666,7.6,-10.6,18.2
2016-11-23,11,-0.7666666666666666,7.6,-10.6,18.2
2016-11-24,11,0.1666666666666667,7.6,-9.3,16.9
2016-11-27,11,-0.10000000000000002,7.6,-9.3,16.9
2016-12-01,12,-2.5285714285714285,7.6,-15.8,23.4
2016-12-02,12,-4.014285714285714,3.5,-15.8,19.3
2016-12-04,12,-5.485714285714286,2.2,-15.8,18.0
2016-12-05,12,-5.683333333333334,2.2,-15.8,18.0
2016-12-08,12,-7.428571428571429,0.8,-17.4,18.2
2016-12-09,12,-7.914285714285714,0.7,-17.4,18.099999999999998
2016-12-12,12,-5.7,3.3,-17.4,20.7
2016-12-13,12,-4.9625,3.3,-17.4,20.7
2016-12-14,12,-4.928571428571429,3.3,-17.4,20.7
2016-12-17,12,-4.3,3.3,-17.4,20.7
2016-12-19,12,-3.914285714285714,3.3,-17.4,20.7
2016-12-20,12,-2.8000000000000003,3.3,-12.5,15.8
2016-12-21,12,-2.6142857142857143,3.3,-10.8,14.100000000000001
2016-12-23,12,-2.5285714285714285,3.3,-10.8,14.100000000000001
2016-12-24,12,-2.9857142857142853,2.0,-10.8,12.8
2016-12-29,12,-8.954545454545455,1.2,-28.2,29.4
2016-12-30,12,-9.72,1.1,-28.2,29.3
2016-12-31,12,-8.8,5.3,-28.2,33.5
2017-01-01,1,-8.399999999999999,5.3,-28.2,33.5
2017-01-03,1,-9.527272727272727,5.3,-28.2,33.5
2017-01-04,1,-10.218181818181817,5.3,-28.2,33.5
2017-01-05,1,-10.299999999999999,5.3,-28.2,33.5
2017-01-06,1,-9.863636363636362,5.3,-28.2,33.5
2017-01-07,1,-9.25,5.3,-28.2,33.5
2017-01-08,1,-8.433333333333334,5.3,-28.2,33.5
2017-01-09,1,-5.9222222222222225,5.3,-23.8,29.1
2017-01-11,1,-3.66,5.3,-23.8,29.1
2017-01-12,1,-3.8200000000000003,4.7,-23.8,28.5
2017-01-13,1,-3.9899999999999998,4.7,-23.8,28.5
2017-01-14,1,-2.79,4.7,-23.8,28.5
2017-01-15,1,-1.6333333333333337,4.7,-11.5,16.2
2017-01-16,1,-0.9624999999999999,4.7,-11.5,16.2
2017-01-17,1,-0.3428571428571428,4.7,-11.0,15.7
2017-01-20,1,-2.042857142857143,4.7,-24.3,29.0
2017-01-21,1,-2.5333333333333337,4.7,-24.3,29.0
2017-01-22,1,-3.3600000000000003,4.7,-24.3,29.0
2017-01-23,1,-5.86,3.0,-24.3,27.3
2017-01-24,1,-7.6000000000000005,1.9,-24.3,26.2
2017-01-25,1,-9.366666666666667,1.9,-24.3,26.2
2017-01-30,1,-12.819999999999999,1.1,-24.4,25.5
